tanggal,komoditas,commodity_id,harga_terkini,harga_sebelumnya,perubahan_rupiah,perubahan_persen,harga_rata_rata,harga_terendah,harga_tertinggi,status_perubahan,unit,image_path
2026-06-30,Gas Elpiji 3kg,31,40300,20533,19767,96.2694199581162,20896,20000,220000,rise,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-01,Gas Elpiji 3kg,31,20533,40300,-19767,-49.04962779156328,20904,20000,220000,fall,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-02,Gas Elpiji 3kg,31,20533,20533,0,0.0,20906,20000,220000,stagnant,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-03,Gas Elpiji 3kg,31,20500,20533,-33,-0.1607168947547849,20909,20000,220000,fall,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-04,Gas Elpiji 3kg,31,20000,20500,-500,-2.4390243902439024,20912,20000,220000,fall,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-05,Gas Elpiji 3kg,31,20600,20500,100,0.4878048780487805,20912,20000,220000,rise,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-06,Gas Elpiji 3kg,31,20533,20600,-67,-0.3252427184466019,20915,20000,220000,fall,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-07,Gas Elpiji 3kg,31,20500,20533,-33,-0.1607168947547849,20921,20000,220000,fall,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-08,Gas Elpiji 3kg,31,20533,20500,33,0.1609756097560975,20917,20000,220000,rise,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-09,Gas Elpiji 3kg,31,20500,20533,-33,-0.1607168947547849,20920,20000,220000,fall,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-10,Gas Elpiji 3kg,31,20533,20533,0,0.0,20921,20000,220000,stagnant,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-11,Gas Elpiji 3kg,31,20600,20533,67,0.3263039984415331,20924,20000,220000,rise,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-12,Gas Elpiji 3kg,31,20500,20600,-100,-0.4854368932038834,20925,20000,220000,fall,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-13,Gas Elpiji 3kg,31,20533,20500,33,0.1609756097560975,20926,20000,220000,rise,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-15,Gas Elpiji 3kg,31,20500,20533,-33,-0.1607168947547849,20933,20000,220000,fall,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-07-17,Gas Elpiji 3kg,31,20533,20500,33,0.16097560975609757,20936,20000,220000,rise,3kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gas-elpiji-3kg.png
2026-05-31,Gula Pasir,18,18612,18443,169,0.9163368215583148,18522,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-01,Gula Pasir,18,18510,18612,-102,-0.548033526756931,18524,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-02,Gula Pasir,18,18383,18543,-160,-0.8628593000053929,18524,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-04,Gula Pasir,18,18412,18468,-56,-0.3032272038119991,18524,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-05,Gula Pasir,18,18517,18397,120,0.6522802630863728,18523,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-06,Gula Pasir,18,18486,18569,-83,-0.4469815283537077,18525,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-08,Gula Pasir,18,18527,18637,-110,-0.5902237484573697,18528,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-09,Gula Pasir,18,18572,18527,45,0.2428887569493172,18529,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-10,Gula Pasir,18,18559,18572,-13,-0.0699978462201163,18529,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-11,Gula Pasir,18,18609,18559,50,0.269411067406649,18529,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-14,Gula Pasir,18,18700,18622,78,0.4188594135968209,18529,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-16,Gula Pasir,18,18652,18546,106,0.5715518171034185,18531,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-17,Gula Pasir,18,18517,18652,-135,-0.7237829723354063,18532,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-20,Gula Pasir,18,18559,18586,-27,-0.1452706338103949,18532,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-21,Gula Pasir,18,18652,18559,93,0.5011045853763673,18534,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-22,Gula Pasir,18,18400,18652,-252,-1.3510615483594253,18533,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-23,Gula Pasir,18,18649,18509,140,0.7563887838348912,18535,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-26,Gula Pasir,18,18617,18579,38,0.204531998492922,18539,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-27,Gula Pasir,18,18590,18617,-27,-0.1450287371756996,18539,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-28,Gula Pasir,18,18737,18452,285,1.5445480164751788,18541,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-29,Gula Pasir,18,18632,18733,-101,-0.539155500987562,18541,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-30,Gula Pasir,18,18516,18632,-116,-0.6225848003434951,18541,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-01,Gula Pasir,18,18547,18516,31,0.1674227694966515,18545,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-02,Gula Pasir,18,18555,18547,8,0.0431336604302582,18546,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-03,Gula Pasir,18,18646,18555,91,0.4904338453247103,18547,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-04,Gula Pasir,18,18750,18646,104,0.5577603775608709,18549,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-05,Gula Pasir,18,18519,18602,-83,-0.4461885818729169,18548,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-06,Gula Pasir,18,18497,18519,-22,-0.1187969112803067,18548,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-07,Gula Pasir,18,18690,18530,160,0.8634646519158122,18552,2500,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-08,Gula Pasir,18,18567,18670,-103,-0.5516871987145152,18552,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-09,Gula Pasir,18,18517,18567,-50,-0.2692949857273657,18551,2500,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-10,Gula Pasir,18,18517,18482,35,0.1893734444324207,18558,10000,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-11,Gula Pasir,18,18586,18650,-64,-0.3431635388739946,18559,10000,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-12,Gula Pasir,18,18593,18586,7,0.037662756913806,18559,10000,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-13,Gula Pasir,18,18500,18593,-93,-0.5001882428871081,18557,10000,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-15,Gula Pasir,18,18479,18613,-134,-0.719926932788911,18556,10000,30000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-17,Gula Pasir,18,18581,18452,129,0.6991112074571862,18560,15000,30000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-05-31,Gula Pasir Kemasan Premium,115,19188,19042,146,0.7667261842243461,18882,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-01,Gula Pasir Kemasan Premium,115,18875,19188,-313,-1.6312278507400455,18884,14000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-02,Gula Pasir Kemasan Premium,115,19125,19125,0,0.0,18887,14000,24000,stagnant,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-04,Gula Pasir Kemasan Premium,115,18958,18667,291,1.5589007339154657,18884,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-05,Gula Pasir Kemasan Premium,115,18917,18958,-41,-0.2162675387699124,18884,14000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-06,Gula Pasir Kemasan Premium,115,18875,18938,-63,-0.3326644841060301,18885,14000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-08,Gula Pasir Kemasan Premium,115,18771,19250,-479,-2.488311688311688,18888,14000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-09,Gula Pasir Kemasan Premium,115,19063,18771,292,1.55559107133344,18888,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-10,Gula Pasir Kemasan Premium,115,18667,19063,-396,-2.07732256203116,18887,14000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-11,Gula Pasir Kemasan Premium,115,18875,18667,208,1.1142658166818449,18890,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-14,Gula Pasir Kemasan Premium,115,19000,18917,83,0.4387587883913939,18898,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-16,Gula Pasir Kemasan Premium,115,18792,18938,-146,-0.7709367409441334,18899,14000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-17,Gula Pasir Kemasan Premium,115,19000,18792,208,1.1068539804171988,18901,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-20,Gula Pasir Kemasan Premium,115,18875,18813,62,0.3295593472598734,18901,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-21,Gula Pasir Kemasan Premium,115,18917,18875,42,0.2225165562913907,18901,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-22,Gula Pasir Kemasan Premium,115,18771,18917,-146,-0.7717925675318497,18899,14000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-23,Gula Pasir Kemasan Premium,115,18854,18729,125,0.6674141705376688,18898,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-26,Gula Pasir Kemasan Premium,115,18938,18875,63,0.3337748344370861,18897,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-27,Gula Pasir Kemasan Premium,115,18917,18938,-21,-0.1108881613686767,18897,14000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-28,Gula Pasir Kemasan Premium,115,19000,18771,229,1.2199669703265676,18895,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-29,Gula Pasir Kemasan Premium,115,18938,18875,63,0.3337748344370861,18893,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-06-30,Gula Pasir Kemasan Premium,115,18729,18938,-209,-1.1036012250501637,18890,14000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-01,Gula Pasir Kemasan Premium,115,18729,18729,0,0.0,18894,14000,24000,stagnant,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-02,Gula Pasir Kemasan Premium,115,19375,18729,646,3.4491964333386727,18900,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-03,Gula Pasir Kemasan Premium,115,18854,19375,-521,-2.689032258064516,18903,14000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-04,Gula Pasir Kemasan Premium,115,19167,18854,313,1.6601251723772144,18906,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-05,Gula Pasir Kemasan Premium,115,18889,18854,35,0.1856370001060783,18908,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-06,Gula Pasir Kemasan Premium,115,18854,18889,-35,-0.1852930276880724,18908,14000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-07,Gula Pasir Kemasan Premium,115,18875,18813,62,0.3295593472598734,18906,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-08,Gula Pasir Kemasan Premium,115,18854,18875,-21,-0.1112582781456953,18905,14000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-09,Gula Pasir Kemasan Premium,115,18917,18854,63,0.3341466001909409,18906,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-10,Gula Pasir Kemasan Premium,115,18917,18771,146,0.77779553566672,18904,14000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-11,Gula Pasir Kemasan Premium,115,19000,18917,83,0.4387587883913939,18910,18000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-12,Gula Pasir Kemasan Premium,115,18917,19000,-83,-0.4368421052631578,18909,18000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-13,Gula Pasir Kemasan Premium,115,18875,18917,-42,-0.2220225194269704,18909,18000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-15,Gula Pasir Kemasan Premium,115,19208,18854,354,1.877585658215763,18909,18000,24000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-07-17,Gula Pasir Kemasan Premium,115,18854,18917,-63,-0.3330337791404557,18907,18000,24000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=gula-pasir.png
2026-05-31,Ikan Bandeng (sedang),28,44345,44900,-555,-1.2360801781737194,44052,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-01,Ikan Bandeng (sedang),28,43933,44345,-412,-0.9290788138459803,44058,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-02,Ikan Bandeng (sedang),28,42000,44267,-2267,-5.12119637653331,44042,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-04,Ikan Bandeng (sedang),28,46866,43852,3014,6.873118671896379,44069,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-05,Ikan Bandeng (sedang),28,43867,46628,-2761,-5.92133482027966,44075,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-06,Ikan Bandeng (sedang),28,44182,44095,87,0.1973012813244131,44104,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-08,Ikan Bandeng (sedang),28,44367,43767,600,1.3708958804578792,44132,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-09,Ikan Bandeng (sedang),28,44495,44367,128,0.2885027159825997,44143,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-10,Ikan Bandeng (sedang),28,45024,44495,529,1.1888976289470727,44155,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-11,Ikan Bandeng (sedang),28,43143,45024,-1881,-4.177771855010661,44140,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-14,Ikan Bandeng (sedang),28,42767,44095,-1328,-3.0116793287220776,44118,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-16,Ikan Bandeng (sedang),28,44195,44095,100,0.2267830819820841,44156,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-17,Ikan Bandeng (sedang),28,41250,44195,-2945,-6.663649734132821,44148,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-20,Ikan Bandeng (sedang),28,44595,44445,150,0.3374957813027337,44187,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-21,Ikan Bandeng (sedang),28,43329,44595,-1266,-2.8388832828792463,44189,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-22,Ikan Bandeng (sedang),28,44233,43329,904,2.086362482402086,44188,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-23,Ikan Bandeng (sedang),28,44179,44095,84,0.1904977888649506,44202,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-26,Ikan Bandeng (sedang),28,42250,43995,-1745,-3.966359813615184,44233,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-27,Ikan Bandeng (sedang),28,43150,42250,900,2.130177514792899,44253,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-28,Ikan Bandeng (sedang),28,41950,43129,-1179,-2.73365948665631,44238,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-29,Ikan Bandeng (sedang),28,43845,42583,1262,2.963623981401029,44247,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-06-30,Ikan Bandeng (sedang),28,44262,43845,417,0.9510776599384194,44258,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-01,Ikan Bandeng (sedang),28,43400,44262,-862,-1.947494464777913,44306,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-02,Ikan Bandeng (sedang),28,43929,43400,529,1.21889400921659,44325,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-03,Ikan Bandeng (sedang),28,43345,43929,-584,-1.3294179243779736,44333,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-04,Ikan Bandeng (sedang),28,43889,43345,544,1.255046718191256,44339,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-05,Ikan Bandeng (sedang),28,43233,43495,-262,-0.60236808828601,44343,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-06,Ikan Bandeng (sedang),28,44020,43233,787,1.820368699835773,44332,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-07,Ikan Bandeng (sedang),28,44100,44167,-67,-0.1516969683247673,44351,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-08,Ikan Bandeng (sedang),28,44067,43867,200,0.4559235872067841,44350,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-09,Ikan Bandeng (sedang),28,42967,44067,-1100,-2.496198969750607,44357,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-10,Ikan Bandeng (sedang),28,43533,44162,-629,-1.4243014356233867,44347,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-11,Ikan Bandeng (sedang),28,42929,43533,-604,-1.3874531964257,44355,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-12,Ikan Bandeng (sedang),28,43200,42929,271,0.6312748957581122,44352,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-13,Ikan Bandeng (sedang),28,43067,43200,-133,-0.3078703703703703,44349,5000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-15,Ikan Bandeng (sedang),28,43872,42983,889,2.06825954447107,44347,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-07-17,Ikan Bandeng (sedang),28,43852,42852,1000,2.333613366937366,44320,5000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-bandeng.png
2026-05-31,Ikan Kembung,120,48125,48125,0,0.0,49531,15000,60000,stagnant,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-01,Ikan Kembung,120,50000,48125,1875,3.896103896103896,49540,15000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-02,Ikan Kembung,120,47500,46667,833,1.7849872500910708,49520,15000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-04,Ikan Kembung,120,47750,46292,1458,3.1495722803076123,49464,15000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-05,Ikan Kembung,120,46667,47750,-1083,-2.268062827225131,49417,15000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-06,Ikan Kembung,120,47500,45000,2500,5.555555555555555,49397,15000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-08,Ikan Kembung,120,45417,48333,-2916,-6.033145056172802,49357,15000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-09,Ikan Kembung,120,46250,45417,833,1.834114978972632,49340,15000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-10,Ikan Kembung,120,45417,46250,-833,-1.801081081081081,49296,15000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-11,Ikan Kembung,120,45417,45417,0,0.0,49229,15000,60000,stagnant,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-14,Ikan Kembung,120,48333,48333,0,0.0,49167,15000,60000,stagnant,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-16,Ikan Kembung,120,46667,45000,1667,3.704444444444445,49078,15000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-17,Ikan Kembung,120,47500,46667,833,1.7849872500910708,49083,15000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-20,Ikan Kembung,120,48889,47917,972,2.028507627773024,48966,15000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-21,Ikan Kembung,120,48333,48889,-556,-1.1372701425678575,48955,15000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-22,Ikan Kembung,120,46250,48333,-2083,-4.309684894378582,48908,15000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-23,Ikan Kembung,120,46250,45417,833,1.834114978972632,48844,15000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-26,Ikan Kembung,120,47500,47125,375,0.7957559681697612,48721,15000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-27,Ikan Kembung,120,48333,47500,833,1.7536842105263155,48690,15000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-28,Ikan Kembung,120,48333,46250,2083,4.503783783783784,48629,15000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-29,Ikan Kembung,120,47500,48333,-833,-1.7234601617942191,48600,15000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-06-30,Ikan Kembung,120,45417,47500,-2083,-4.3852631578947365,48560,15000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-07-01,Ikan Kembung,120,45000,45417,-417,-0.9181583988374398,48499,15000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-07-02,Ikan Kembung,120,45417,45000,417,0.9266666666666666,48436,15000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-07-03,Ikan Kembung,120,41500,45417,-3917,-8.62452385670564,48316,12000,60000,fall,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-07-04,Ikan Kembung,120,45000,41500,3500,8.433734939759036,48271,12000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
2026-07-05,Ikan Kembung,120,48333,46250,2083,4.503783783783784,48217,12000,60000,rise,kg,https://infopangan.jakarta.go.id/api2/v1/file?name=ikan-kembung.png
